stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
final_refine_1m,1.0,632.0,479.0,793.0100882082144,1.0,1.0,0.0,1.0,0.2479313036690086,0.2479313036690086,1.0,0.4103174603174603,0.4103174603174603,76.99945403146414,87.8223462843492,165.39124835934695,177.6255532937336,203.6115653725969,0.0,38.99337349322228,0.09104865990111892,1260,9
final_refine_1m,1.0,632.0,480.0,793.6145159962739,1.0,1.0,0.0,1.0,0.24808743169398906,0.24808743169398906,1.0,0.4111111111111111,0.4111111111111111,76.93991412339847,87.72921077593863,165.1287826885962,177.35805496879604,203.2274011364268,0.0,38.945236869215485,0.09104865990111892,1260,9
final_refine_1m,1.0,633.0,459.0,781.9015283269371,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.29747861347421,89.68547767760961,170.78879380172472,183.64105574952583,211.45019352887428,0.0,39.94414689407101,0.0881863127764767,1260,9
final_refine_1m,1.0,633.0,460.0,782.4889775581506,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.22079156815926,89.58056637499729,170.47853873979903,183.3071698845301,211.02156696146352,0.0,39.89387599347106,0.08875878220140515,1260,9
final_refine_1m,1.0,633.0,461.0,783.077263110097,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.14463665804888,89.47629921389193,170.17003708202546,182.97511831424126,210.59537239705577,0.0,39.84371496614047,0.08875878220140515,1260,9
final_refine_1m,1.0,633.0,462.0,783.666383099339,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.069009890532,89.37267163939488,169.86327564074148,182.64488752726317,210.17159098476466,0.0,39.793663476066214,0.08875878220140515,1260,9
final_refine_1m,1.0,633.0,463.0,784.2563356454317,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.99390731191436,89.26967928875091,169.55824135867257,182.31646414331337,209.75020406640917,0.0,39.74372118864929,0.08875878220140515,1260,9
final_refine_1m,1.0,633.0,464.0,784.8471188709302,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.91932500695626,89.1673174479925,169.25492130732616,181.9898349116207,209.33119317407105,0.0,39.693887770696136,0.08875878220140515,1260,9
final_refine_1m,1.0,633.0,465.0,785.4387309013988,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.84525909841683,89.06558172350901,168.9660995961974,181.66498670937003,208.9145400276676,0.0,39.64416289041026,0.08875878220140515,1260,9
final_refine_1m,1.0,633.0,466.0,786.0311698654195,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.77170574660191,88.96446795029676,168.68404980303947,181.34190654016584,208.500226532592,0.0,39.594546217383844,0.0893312516263336,1260,9
