stage,d1,d2,beta_deg,sensor_x,sensor_y,worst_diameter,mean_diameter,worst_epsilon,bounded_all,diameter_pass_all,circle_pass_all,clear_ready_all,epsilon_count
coarse,800.0,400.0,91.35,809.423905933444,-399.8889720872002,31.53437401416063,31.518235468879674,1.0,True,True,False,False,101
coarse,800.0,400.0,91.4,809.7728712610613,-399.88059591247327,31.54631476455709,31.5296894899677,1.0,True,True,False,False,101
coarse,800.0,400.0,91.45,810.1218291462118,-399.87191521127727,31.558276487168037,31.54116409252476,1.0,True,True,False,False,101
coarse,800.0,400.0,91.5,810.4707793231493,-399.8629299902229,31.57025920657057,31.552659299404734,1.0,True,True,False,False,101
coarse,800.0,400.0,91.55,810.8197215261328,-399.8536402561529,31.582262947426404,31.56417513354301,1.0,True,True,False,False,101
coarse,800.0,400.0,91.6,811.1686554894276,-399.84404601614176,31.594287734481966,31.575711617956742,1.0,True,True,False,False,101
coarse,800.0,400.0,91.65,811.5175809473054,-399.83414727749584,31.606333592568316,31.587268775744896,1.0,True,True,False,False,101
coarse,800.0,400.0,91.7,811.8664976340443,-399.8239440477536,31.618400546601027,31.598846630088463,1.0,True,True,False,False,101
coarse,800.0,400.0,91.75,812.215405283929,-399.81343633468515,31.630488621581208,31.61044520425053,1.0,True,True,False,False,101
coarse,800.0,400.0,91.8,812.5643036312513,-399.80262414629266,31.642597842595045,31.622064521576572,1.0,True,True,False,False,101
coarse,800.0,400.0,91.85,812.9131924103098,-399.7915074908099,31.654728234813604,31.633704605494355,1.0,True,True,False,False,101
coarse,800.0,400.0,91.9,813.2620713554105,-399.78008637670285,31.666879823494053,31.645365479514325,1.0,True,True,False,False,101
coarse,800.0,400.0,91.95,813.610940200867,-399.76836081266913,31.67905263397909,31.657047167229596,1.0,True,True,False,False,101
coarse,800.0,400.0,92.0,813.9597986810004,-399.7563308076383,31.691246691696843,31.668749692316183,1.0,True,True,False,False,101
coarse,800.0,400.0,92.05,814.3086465301398,-399.7439963707717,31.703462022162178,31.680473078533087,1.0,True,True,False,False,101
coarse,800.0,400.0,92.1,814.6574834826224,-399.7313575114625,31.715698650975337,31.692217349722505,1.0,True,True,False,False,101
coarse,800.0,400.0,92.15,815.0063092727939,-399.71841423933586,31.727956603823692,31.70398252980992,1.0,True,True,False,False,101
coarse,800.0,400.0,92.2,815.355123635008,-399.7051665642485,31.740235906480216,31.71576864280429,1.0,True,True,False,False,101
coarse,800.0,400.0,92.25,815.7039263036274,-399.69161449628916,31.75253658480565,31.727575712798206,1.0,True,True,False,False,101
coarse,800.0,400.0,92.3,816.0527170130239,-399.6777580457784,31.764858664746498,31.739403763968042,1.0,True,True,False,False,101
coarse,800.0,400.0,92.35,816.4014954975779,-399.6635972232684,31.777202172336818,31.751252820574017,1.0,True,True,False,False,101
coarse,800.0,400.0,92.4,816.7502614916798,-399.64913203954336,31.789567133697908,31.763122906960543,1.0,True,True,False,False,101
coarse,800.0,400.0,92.45,817.0990147297289,-399.63436250561904,31.801953575038258,31.77501404755616,1.0,True,True,False,False,101
coarse,800.0,400.0,92.5,817.4477549461344,-399.6192886327431,31.814361522653808,31.786926266873845,1.0,True,True,False,False,101
coarse,800.0,400.0,92.55,817.7964818753154,-399.603910432395,31.8267910029285,31.798859589511128,1.0,True,True,False,False,101
coarse,800.0,400.0,92.6,818.1451952517015,-399.5882279162859,31.83924204233388,31.81081404015021,1.0,True,True,False,False,101
coarse,800.0,400.0,92.65,818.4938948097321,-399.57224109635865,31.851714667429402,31.822789643558142,1.0,True,True,False,False,101
coarse,800.0,400.0,92.7,818.8425802838572,-399.555949984788,31.864208904863087,31.83478642458705,1.0,True,True,False,False,101
coarse,800.0,400.0,92.75,819.1912514085376,-399.53935459398025,31.876724781371465,31.846804408174172,1.0,True,True,False,False,101
coarse,800.0,400.0,92.8,819.5399079182453,-399.52245493657364,31.889262323779082,31.85884361934211,1.0,True,True,False,False,101
coarse,800.0,400.0,92.85,819.8885495474631,-399.5052510254379,31.90182155899978,31.87090408319901,1.0,True,True,False,False,101
coarse,800.0,400.0,92.9,820.2371760306854,-399.48774287367445,31.91440251403591,31.88298582493859,1.0,True,True,False,False,101
coarse,800.0,400.0,92.95,820.5857871024176,-399.4699304946168,31.927005215979346,31.89508886984046,1.0,True,True,False,False,101
coarse,800.0,400.0,93.0,820.9343824971776,-399.45181390182955,31.939629692010886,31.90721324327019,1.0,True,True,True,True,101
refined,800.0,400.0,90.9,806.2829269247283,-399.95065299266423,31.473471309315624,31.41846311381829,-1.0,True,True,False,False,201
refined,800.0,400.0,90.91,806.3527313860816,-399.949550323458,31.47125785134696,31.420402835564428,-1.0,True,True,False,False,201
refined,800.0,400.0,90.92,806.4225356539198,-399.94843547109184,31.46904522064526,31.42236510200712,-1.0,True,True,False,False,201
refined,800.0,400.0,90.93,806.4923397261163,-399.94730843559967,31.466833417042874,31.424349913522207,-1.0,True,True,False,False,201
refined,800.0,400.0,90.94,806.5621436005448,-399.9461692170158,31.46462244037208,31.426357270485582,-1.0,True,True,False,False,201
refined,800.0,400.0,90.95,806.631947275079,-399.94501781537497,31.46241229046548,31.42838717327326,-1.0,True,True,False,False,201
refined,800.0,400.0,90.96,806.7017507475924,-399.94385423071213,31.460202967155524,31.430439622261304,-1.0,True,True,False,False,201
refined,800.0,400.0,90.97,806.771554015959,-399.942678463063,31.45799447027506,31.43251461782592,-1.0,True,True,False,False,201
refined,800.0,400.0,90.98,806.8413570780523,-399.9414905124631,31.455786799657055,31.434612160343338,-1.0,True,True,False,False,201
refined,800.0,400.0,90.99,806.9111599317458,-399.9402903789487,31.45357995513445,31.436732250189937,-1.0,True,True,False,False,201
refined,800.0,400.0,91.0,806.9809625749134,-399.9390780625565,31.451373936540524,31.438874887742138,-1.0,True,True,False,False,201
refined,800.0,400.0,91.01,807.0507650054287,-399.9378535633233,31.45373119868832,31.441040073376477,1.0,True,True,False,False,201
refined,800.0,400.0,91.02,807.1205672211654,-399.9366168812864,31.45608929217175,31.443227807469572,1.0,True,True,False,False,201
refined,800.0,400.0,91.03,807.1903692199973,-399.93536801648355,31.458448217181488,31.445438090398127,1.0,True,True,False,False,201
refined,800.0,400.0,91.04,807.260170999798,-399.9341069689527,31.460807973908953,31.447670922538926,1.0,True,True,False,False,201
refined,800.0,400.0,91.05,807.3299725584411,-399.9328337387323,31.463168562545658,31.44992630426883,1.0,True,True,False,False,201
refined,800.0,400.0,91.06,807.3997738938007,-399.9315483258612,31.465529983282952,31.45219086983044,1.0,True,True,False,False,201
refined,800.0,400.0,91.07,807.46957500375,-399.9302507303784,31.467892236312547,31.454456252517993,1.0,True,True,False,False,201
refined,800.0,400.0,91.08,807.5393758861633,-399.9289409523236,31.470255321826286,31.45672245250968,1.0,True,True,False,False,201
refined,800.0,400.0,91.09,807.609176538914,-399.9276189917366,31.472619240016012,31.458989469983795,1.0,True,True,False,False,201
refined,800.0,400.0,91.1,807.6789769598759,-399.9262848486577,31.47498399107378,31.461257305118743,1.0,True,True,False,False,201
coarse,800.0,600.0,88.0,779.0603019784994,-599.6344962114574,36.14561176478204,35.52631553350306,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.05,779.5835896986995,-599.6525412190038,36.12938798223331,35.510829242610896,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.1,780.1068929668841,-599.6701295650543,36.1131874148487,35.49536471676778,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.15,780.6302113845354,-599.6872612362149,36.09701002670903,35.4799219227342,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.2,781.1535445531231,-599.703936219439,36.08085578198883,35.46450082735474,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.25,781.6768920741065,-599.7201545020278,36.06472464495699,35.44910139755775,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.3,782.2002535489336,-599.7359160716304,36.04861657997493,35.433723600355165,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.35,782.7236285790419,-599.7512209162438,36.03253155149785,35.41836740284241,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.4,783.2470167658587,-599.7660690242126,36.01646952407361,35.40303277219797,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.45,783.770417710801,-599.7804603842294,36.00043046234357,35.387719675683414,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.5,784.2938310152762,-599.7943949853344,35.98441433104067,35.37242808064303,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.55,784.8172562806822,-599.8078728169158,35.968421094990354,35.35715795450362,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.6,785.340693108408,-599.8208938687098,35.952450719110566,35.341909264774394,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.65,785.864141099834,-599.8334581308003,35.93650316841054,35.326681979046626,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.7,786.3875998563312,-599.845565593619,35.92057840799129,35.31147606499359,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.75,786.9110689792633,-599.8572162479455,35.90467640304531,35.29629149037026,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.8,787.4345480699858,-599.8684100849073,35.88879711885578,35.28112822301307,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.85,787.9580367298465,-599.8791470959799,35.87294052079767,35.26598623083986,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.9,788.4815345601862,-599.8894272729865,35.85710657433525,35.25086548184951,-1.0,True,True,True,True,101
coarse,800.0,600.0,88.95,789.0050411623383,-599.8992506080984,35.84129524502428,35.23576594412184,-1.0,True,True,True,True,101
coarse,800.0,600.0,89.0,789.5285561376298,-599.9086170938348,35.82550649851069,35.22068758581735,-1.0,True,True,True,True,101
coarse,800.0,600.0,89.05,790.0520790873813,-599.9175267230625,35.80974030052977,35.20570985963625,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.1,790.5756096129074,-599.9259794889964,35.793996616907265,35.191373533904446,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.15,791.0991473155169,-599.9339753851995,35.77827541355798,35.1777863574086,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.2,791.6226917965128,-599.9415144055826,35.762576656486154,35.16493432522164,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.25,792.1462426571933,-599.9485965444042,35.746900311785154,35.152831847024,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.3,792.6697994988517,-599.9552217962712,35.73124634563751,35.14146476495508,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.35,793.1933619227766,-599.961390156138,35.715614724313774,35.13084764333717,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.4,793.7169295302526,-599.9671016193073,35.70000541417342,35.12096617041377,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.45,794.2405019225599,-599.9723561814294,35.68441838166398,35.11183506610458,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.5,794.7640787009757,-599.9771538385028,35.66885359332121,35.10343986379256,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.55,795.2876594667732,-599.9814945868739,35.653311015768374,35.09579543995266,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.6,795.811243821223,-599.9853784232369,35.637790615716504,35.08888717214034,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.65,796.334831365593,-599.9888053446342,35.622292359963765,35.082730094346005,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.7,796.8584217011482,-599.991775348456,35.60681621539561,35.077309427328395,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.75,797.382014429152,-599.9942884324407,35.59136214898465,35.07264036355581,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.8,797.9056091508658,-599.9963445946743,35.57593012778971,35.06870796601877,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.85,798.4292054675491,-599.9979438335909,35.56052011895675,35.065527586628065,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.9,798.952802980461,-599.9990861479727,35.54513208971745,35.06308412963247,-1.0,True,True,False,False,101
coarse,800.0,600.0,89.95,799.4764012908589,-599.9997715369497,35.529766007390144,35.06139310735213,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.0,800.0,-600.0,35.51442183937829,35.06043926431806,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.05,800.523598709141,-599.9997715369497,35.49909955317202,35.060238274229,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.1,801.0471970195389,-599.9990861479727,35.48379911634608,35.06077472092005,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.15,801.5707945324508,-599.9979438335909,35.468520496560814,35.062064440439904,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.2,802.0943908491342,-599.9963445946743,35.4532636615619,35.0640918549474,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.25,802.6179855708478,-599.9942884324407,35.43802857917951,35.06687296381479,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.3,803.1415782988516,-599.991775348456,35.42281521732859,35.07039202654208,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.35,803.6651686344069,-599.9888053446342,35.407623544008544,35.0746652068009,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.4,804.188756178777,-599.9853784232369,35.39245352730308,35.07967660044765,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.45,804.7123405332269,-599.9814945868739,35.37730513537989,35.085442536431344,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.5,805.2359212990244,-599.9771538385028,35.36217833649059,35.09194694597783,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.55,805.7594980774401,-599.9723561814294,35.34707309897028,35.09920632429375,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.6,806.2830704697475,-599.9671016193073,35.331989391237975,35.10720443698523,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.65,806.8066380772235,-599.961390156138,35.31692718179516,35.11595794649901,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.7,807.3302005011484,-599.9552217962712,35.30188643922732,35.12545045183004,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.75,807.8537573428067,-599.9485965444042,35.28686713220223,35.13569878364986,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.8,808.3773082034871,-599.9415144055826,35.2718692294705,35.14668637334873,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.85,808.900852684483,-599.9339753851995,35.256892699865155,35.15843022080976,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.9,809.4243903870924,-599.9259794889964,35.24193751230145,35.170913588822835,-1.0,True,True,False,False,101
coarse,800.0,600.0,90.95,809.9479209126185,-599.9175267230625,35.227003635777194,35.18415364747163,-1.0,True,True,False,False,101
coarse,800.0,600.0,91.0,810.47144386237,-599.9086170938348,35.21209103937162,35.19813348994777,1.0,True,True,False,False,101
coarse,800.0,600.0,91.05,810.9949588376617,-599.8992506080984,35.227679236567425,35.21287045752672,1.0,True,True,False,False,101
coarse,800.0,600.0,91.1,811.5184654398137,-599.8894272729865,35.24328903664261,35.227936839616724,1.0,True,True,False,False,101
coarse,800.0,600.0,91.15,812.0419632701535,-599.8791470959799,35.25892047307584,35.24302436030811,1.0,True,True,False,False,101
coarse,800.0,600.0,91.2,812.5654519300142,-599.8684100849073,35.27457357942989,35.258133051323355,1.0,True,True,False,False,101
coarse,800.0,600.0,91.25,813.0889310207366,-599.8572162479455,35.29024838935092,35.27326294446515,1.0,True,True,False,False,101
coarse,800.0,600.0,91.3,813.6124001436688,-599.845565593619,35.30594493656927,35.2884140716166,1.0,True,True,False,False,101
coarse,800.0,600.0,91.35,814.135858900166,-599.8334581308003,35.32166325490008,35.30358646474145,1.0,True,True,False,False,101
coarse,800.0,600.0,91.4,814.6593068915919,-599.8208938687098,35.337403378242286,35.31878015588424,1.0,True,True,False,False,101
coarse,800.0,600.0,91.45,815.1827437193177,-599.8078728169158,35.353165340580574,35.33399517717053,1.0,True,True,False,False,101
coarse,800.0,600.0,91.5,815.7061689847238,-599.7943949853344,35.36894917598331,35.34923156080715,1.0,True,True,False,False,101
coarse,800.0,600.0,91.55,816.2295822891991,-599.7804603842294,35.38475491860519,35.36448933908227,1.0,True,True,False,False,101
coarse,800.0,600.0,91.6,816.7529832341413,-599.7660690242126,35.400582602685965,35.37976854436583,1.0,True,True,False,False,101
coarse,800.0,600.0,91.65,817.2763714209582,-599.7512209162438,35.41643226255087,35.39506920910952,1.0,True,True,False,False,101
coarse,800.0,600.0,91.7,817.7997464510665,-599.7359160716304,35.43230393261108,35.41039136584709,1.0,True,True,False,False,101
coarse,800.0,600.0,91.75,818.3231079258936,-599.7201545020278,35.44819764736379,35.42573504719454,1.0,True,True,False,False,101
coarse,800.0,600.0,91.8,818.8464554468769,-599.703936219439,35.46411344139308,35.44110028585041,1.0,True,True,False,False,101
coarse,800.0,600.0,91.85,819.3697886154647,-599.6872612362149,35.48005134936882,35.45648711459583,1.0,True,True,False,False,101
coarse,800.0,600.0,91.9,819.8931070331158,-599.6701295650544,35.49601140604771,35.47189556629484,1.0,True,True,False,False,101
coarse,800.0,600.0,91.95,820.4164103013005,-599.6525412190038,35.51199364627429,35.48732567389456,1.0,True,True,False,False,101
coarse,800.0,600.0,92.0,820.9396980215006,-599.6344962114574,35.5279981049792,35.502777470425485,1.0,True,True,False,False,101
coarse,800.0,600.0,92.05,821.4629697952097,-599.6159945561575,35.544024817181544,35.51825098900153,1.0,True,True,False,False,101
coarse,800.0,600.0,92.1,821.9862252239337,-599.5970362671937,35.56007381798753,35.533746262820436,1.0,True,True,False,False,101
coarse,800.0,600.0,92.15,822.5094639091909,-599.5776213590037,35.57614514259142,35.549263325163814,1.0,True,True,False,False,101
coarse,800.0,600.0,92.2,823.0326854525119,-599.5577498463726,35.592238826275434,35.56480220939753,1.0,True,True,False,False,101
coarse,800.0,600.0,92.25,823.5558894554412,-599.5374217444337,35.60835490441083,35.580362948971676,1.0,True,True,False,False,101
coarse,800.0,600.0,92.3,824.0790755195358,-599.5166370686676,35.62449341245699,35.5959455774211,1.0,True,True,False,False,101
coarse,800.0,600.0,92.35,824.6022432463669,-599.4953958349026,35.64065438596182,35.61155012836536,1.0,True,True,False,False,101
coarse,800.0,600.0,92.4,825.1253922375198,-599.473698059315,35.65683786056313,35.6271766355091,1.0,True,True,False,False,101
coarse,800.0,600.0,92.45,825.6485220945933,-599.4515437584286,35.673043871987616,35.642825132642166,1.0,True,True,False,False,101
coarse,800.0,600.0,92.5,826.1716324192015,-599.4289329491147,35.68927245605151,35.65849565363987,1.0,True,True,False,False,101
coarse,800.0,600.0,92.55,826.6947228129732,-599.4058656485925,35.70552364866112,35.67418823246328,1.0,True,True,False,False,101
coarse,800.0,600.0,92.6,827.2177928775521,-599.3823418744289,35.72179748581243,35.6899029031593,1.0,True,True,False,False,101
coarse,800.0,600.0,92.65,827.740842214598,-599.3583616445379,35.73809400359193,35.705639699860996,1.0,True,True,False,False,101
coarse,800.0,600.0,92.7,828.2638704257856,-599.333924977182,35.7544132381768,35.7213986567878,1.0,True,True,False,False,101
coarse,800.0,600.0,92.75,828.7868771128065,-599.3090318909703,35.770755225834755,35.7371798082457,1.0,True,True,False,False,101
coarse,800.0,600.0,92.8,829.309861877368,-599.2836824048604,35.787120002924645,35.7529831886275,1.0,True,True,False,False,101
coarse,800.0,600.0,92.85,829.8328243211947,-599.2578765381568,35.80350760589664,35.76880883241304,1.0,True,True,False,False,101
coarse,800.0,600.0,92.9,830.3557640460281,-599.2316143105116,35.81991807129217,35.78465677416943,1.0,True,True,False,False,101
coarse,800.0,600.0,92.95,830.8786806536265,-599.2048957419252,35.83635143574437,35.8005270485512,1.0,True,True,False,False,101
coarse,800.0,600.0,93.0,831.4015737457663,-599.1777208527443,35.85280773597904,35.81641969030068,1.0,True,True,True,True,101
refined,800.0,600.0,90.9,809.4243903870924,-599.9259794889964,35.24193751230145,35.1707064284251,-1.0,True,True,False,False,201
refined,800.0,600.0,90.91,809.5290970791224,-599.9243254851871,35.23894903310408,35.17330630371245,-1.0,True,True,False,False,201
refined,800.0,600.0,90.92,809.6338034808797,-599.9226532066378,35.23596140610055,35.17593625188374,-1.0,True,True,False,False,201
refined,800.0,600.0,90.93,809.7385095891744,-599.9209626533994,35.232974631042936,35.1785962743404,-1.0,True,True,False,False,201
refined,800.0,600.0,90.94,809.8432154008173,-599.9192538255237,35.22998870768434,35.18128637248432,-1.0,True,True,False,False,201
refined,800.0,600.0,90.95,809.9479209126185,-599.9175267230625,35.227003635777194,35.184006547717836,-1.0,True,True,False,False,201
refined,800.0,600.0,90.96,810.0526261213887,-599.9157813460682,35.224019415074665,35.18675680144369,-1.0,True,True,False,False,201
refined,800.0,600.0,90.97,810.1573310239386,-599.9140176945945,35.22103604532948,35.18953713506509,-1.0,True,True,False,False,201
refined,800.0,600.0,90.98,810.2620356170784,-599.9122357686946,35.21805352629513,35.19234754998567,-1.0,True,True,False,False,201
refined,800.0,600.0,90.99,810.3667398976187,-599.910435568423,35.21507185772469,35.19518804760951,-1.0,True,True,False,False,201
refined,800.0,600.0,91.0,810.47144386237,-599.9086170938348,35.21209103937162,35.19805862934111,1.0,True,True,False,False,201
refined,800.0,600.0,91.01,810.576147508143,-599.9067803449849,35.21520695218451,35.20095929658545,1.0,True,True,False,False,201
refined,800.0,600.0,91.02,810.6808508317481,-599.9049253219296,35.21832372804354,35.20389005074789,1.0,True,True,False,False,201
refined,800.0,600.0,91.03,810.7855538299958,-599.9030520247253,35.221441367215625,35.20685089323425,1.0,True,True,False,False,201
refined,800.0,600.0,91.04,810.890256499697,-599.901160453429,35.224559869967656,35.2098418254508,1.0,True,True,False,False,201
refined,800.0,600.0,91.05,810.9949588376617,-599.8992506080984,35.227679236567425,35.212852566265056,1.0,True,True,False,False,201
refined,800.0,600.0,91.06,811.099660840701,-599.8973224887917,35.23079946728194,35.215864151354765,1.0,True,True,False,False,201
refined,800.0,600.0,91.07,811.204362505625,-599.8953760955677,35.23392056237894,35.21887658097282,1.0,True,True,False,False,201
refined,800.0,600.0,91.08,811.3090638292448,-599.8934114284854,35.23704252212619,35.22188985537221,1.0,True,True,False,False,201
refined,800.0,600.0,91.09,811.413764808371,-599.8914284876049,35.2401653467914,35.22490397480609,1.0,True,True,False,False,201
refined,800.0,600.0,91.1,811.5184654398137,-599.8894272729865,35.24328903664261,35.22791893952771,1.0,True,True,False,False,201
coarse,800.0,800.0,88.0,772.0804026379991,-799.5126616152766,40.9573783498234,40.221553947920526,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.05,772.7781195982659,-799.5367216253383,40.938213158485254,40.203365264877725,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.1,773.4758572891787,-799.5601727534057,40.919073716457085,40.18520070396455,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.15,774.1736151793806,-799.5830149816198,40.89995998036353,40.1670602255372,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.2,774.8713927374974,-799.6052482925853,40.88087190693167,40.148943790043504,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.25,775.5691894321419,-799.6268726693703,40.861809452990954,40.13085135802275,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.3,776.2670047319114,-799.6478880955073,40.84277257547173,40.112782890105315,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.35,776.9648381053892,-799.6682945549917,40.823761231407246,40.09473834701249,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.4,777.662689021145,-799.6880920322835,40.804775377930945,40.07671768955622,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.45,778.3605569477346,-799.7072805123058,40.78581497227804,40.058720878638844,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.5,779.0584413537015,-799.7258599804458,40.766879971783986,40.04074787525277,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.55,779.7563417075762,-799.7438304225545,40.74797033388477,40.02279864048032,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.6,780.4542574778774,-799.7611918249465,40.72908601611658,40.004873135493405,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.65,781.152188133112,-799.7779441744004,40.710226976115116,39.98697132155334,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.7,781.8501331417749,-799.7940874581586,40.69139317161618,39.969093160010544,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.75,782.5480919723511,-799.8096216639273,40.67258456045445,39.95123861230432,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.8,783.2460640933143,-799.8245467798764,40.65380110056373,39.933407639962496,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.85,783.9440489731287,-799.8388627946398,40.63504274997651,39.9156002046014,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.9,784.6420460802483,-799.8525696973154,40.61630946682343,39.89781626792537,-1.0,True,False,True,False,101
coarse,800.0,800.0,88.95,785.3400548831178,-799.8656674774646,40.597601209333504,39.8800557917267,-1.0,True,False,True,False,101
coarse,800.0,800.0,89.0,786.0380748501731,-799.878156125113,40.57891793583386,39.86231873788523,-1.0,True,False,True,False,101
coarse,800.0,800.0,89.05,786.7361054498418,-799.8900356307499,40.5602596047487,39.84470728758743,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.1,787.4341461505433,-799.9013059853285,40.54162617459982,39.82786525061062,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.15,788.1321964206893,-799.911967180266,40.523017604006284,39.811892413892686,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.2,788.8302557286837,-799.9220192074434,40.50443385168302,39.79679054148416,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.25,789.5283235429243,-799.9314620592056,40.485874876442125,39.78255858936652,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.3,790.2263993318023,-799.9402957283615,40.46734063719215,39.769198336127836,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.35,790.9244825637021,-799.948520208184,40.44883109293664,39.756708725639676,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.4,791.6225727070034,-799.9561354924097,40.43034620277564,39.74509154959557,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.45,792.32066923008,-799.9631415752392,40.411885925904116,39.73434574118282,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.5,793.0187716013008,-799.969538451337,40.393450221612184,39.72447310376464,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.55,793.7168792890309,-799.9753261158318,40.37503904928507,39.71547256127367,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.6,794.4149917616307,-799.9805045643158,40.356652368402315,39.707345927303024,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.65,795.1131084874573,-799.9850737928457,40.33829013853784,39.70009211796425,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.7,795.8112289348644,-799.9890337979414,40.319952319359345,39.69371295563676,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.75,796.5093525722027,-799.9923845765876,40.30163887062887,39.68820735004829,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.8,797.207478867821,-799.9951261262323,40.28334975220137,39.68357713091716,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.85,797.9056072900655,-799.9972584447878,40.265084924025366,39.67982120302855,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.9,798.6037373072813,-799.9987815306301,40.246844346142225,39.67694140198833,-1.0,True,False,False,False,101
coarse,800.0,800.0,89.95,799.3018683878119,-799.9996953825995,40.228627978686056,39.67493662908429,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.0,800.0,-800.0,40.21043578188357,39.6738087243547,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.05,800.698131612188,-799.9996953825995,40.1922677160533,39.673556587038846,-1.0,True,False,False,False,101
coarse,800.0,800.0,90.1,801.3962626927186,-799.9987815306301,40.17412374160618,39.674182060148446,-1.0,True,False,False,False,101
