pareto_index,stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
554,final_refine_0p5m,0.5,630.0,478.5,791.1145618682543,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.31225170690738,88.10544102464716,166.00496283974815,178.2381854586366,204.39088985784397,0.0,39.085994638065756,0.0921935987509758,1260,9
555,final_refine_0p5m,0.5,630.0,479.0,791.417083464844,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.27815587710316,88.05837236810261,165.8726053698755,178.103386873908,204.19720913286224,0.0,39.061886970494555,0.0921935987509758,1260,9
556,final_refine_2m,2.0,640.0,466.0,791.6792279705209,1.0,1.0,0.0,1.0,0.25006505334374185,0.25006505334374185,1.0,0.403968253968254,0.403968253968254,76.77209310507564,88.12504591621769,166.95168624590553,179.48439148942632,206.38522462343545,0.0,39.35397896566068,0.08985167837626853,1260,9
557,final_refine_2m,2.0,650.0,452.0,791.7095426985834,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,76.35003832663281,88.34411239719363,168.4768017921768,181.36656215627167,209.19592876630412,0.0,39.71234504708239,0.09359875097580016,1260,9
558,final_refine_0p5m,0.5,630.0,479.5,791.7198052341497,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.24417705789458,88.01144580012914,165.74059449165176,177.9689175641796,204.00405771480882,0.0,39.037805159847494,0.0921935987509758,1260,9
559,final_refine_0p5m,0.5,630.0,480.0,792.0227269466451,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.21031482760023,87.96466083965082,165.60892901267908,177.8347764698485,203.81143363976017,0.0,39.01374916748789,0.0921935987509758,1260,9
560,final_refine_0p5m,0.5,630.5,480.0,792.4205007443965,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.14072727378165,87.9057204572702,165.48880439720813,177.7155167942635,203.66532423151625,0.0,38.99660216107599,0.0921935987509758,1260,9
561,final_refine_0p5m,0.5,631.0,480.0,792.8183903013351,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.4166666666666667,0.4166666666666667,77.07120125781675,87.84683198567241,165.3687384721089,177.5963099864958,203.51928234805683,0.0,38.97945227396656,0.09162112932604737,1260,9
562,final_refine_2m,2.0,650.0,454.0,792.8530759226453,1.0,1.0,0.0,1.0,0.25818371064272705,0.25818371064272705,1.0,0.39920634920634923,0.39920634920634923,76.2033596477803,88.13659274130005,167.8585197232559,180.70003139549377,208.3373875372338,0.0,39.61046779838927,0.09495186052563102,1260,9
563,final_refine_2m,2.0,640.0,468.0,792.8581209775176,1.0,1.0,0.0,1.0,0.24923237054384595,0.24923237054384595,1.0,0.4031746031746032,0.4031746031746032,76.63183785330557,87.92887536551686,166.4010568699422,178.85340394626238,205.57553200124997,0.0,39.25510513800946,0.08985167837626853,1260,9
564,final_refine_0p5m,0.5,631.5,480.0,793.2163954432611,1.0,1.0,0.0,1.0,0.248711943793911,0.248711943793911,1.0,0.4142857142857143,0.4142857142857143,77.0040967988485,87.78799542513931,165.24873123626836,177.47715604513968,203.3733079846129,0.0,38.96233944093938,0.09162112932604737,1260,9
565,final_refine_2m,2.0,652.0,452.0,793.3523807237235,1.0,1.0,0.0,1.0,0.258600052042675,0.258600052042675,1.0,0.3984126984126984,0.3984126984126984,76.06105487026379,88.10199835544202,167.94861985958758,180.82289230370125,208.57511751126887,0.0,39.644364403303804,0.0946656258131668,1260,9
566,final_refine_0p5m,0.5,632.0,480.0,793.6145159962739,1.0,1.0,0.0,1.0,0.24808743169398906,0.24808743169398906,1.0,0.4111111111111111,0.4111111111111111,76.93991412339847,87.72921077593863,165.1287826885962,177.35805496879604,203.2274011364268,0.0,38.945236869215485,0.09104865990111892,1260,9
567,final_refine_2m,2.0,650.0,456.0,794.0,1.0,1.0,0.0,1.0,0.25818371064272705,0.25818371064272705,1.0,0.39920634920634923,0.39920634920634923,76.05876046318548,87.93165019994049,167.27631865052217,180.0409047766742,207.48869640370975,0.0,39.50904443449284,0.09495186052563102,1260,9
568,final_refine_0p5m,0.5,632.5,480.0,794.0127517867708,1.0,1.0,0.0,1.0,0.24761904761904763,0.24761904761904763,1.0,0.4087301587301587,0.4087301587301587,76.87578478636671,87.67047803832388,165.00889282801324,177.23900675608516,203.08156179876204,0.0,38.928148641960234,0.09104865990111892,1260,9
569,final_refine_2m,2.0,640.0,470.0,794.0403012442126,1.0,1.0,0.0,1.0,0.24923237054384595,0.24923237054384595,1.0,0.4031746031746032,0.4031746031746032,76.49353216823832,87.73509752089521,165.8562906461428,178.22923561712807,204.7748570059157,0.0,39.156662780109144,0.09117876658860266,1260,9
570,final_refine_0p5m,0.5,633.0,480.0,794.4111026414472,1.0,1.0,0.0,1.0,0.24699453551912567,0.24699453551912567,1.0,0.40555555555555556,0.40555555555555556,76.81170879552047,87.6117972125343,164.8890616534611,177.12001140563265,202.93578996688507,0.0,38.911092764254036,0.09047619047619047,1260,9
571,final_refine_2m,2.0,652.0,454.0,794.4935493759531,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,75.91597261377416,87.89573886310372,167.34691114609342,180.15936356732686,207.72022028383574,0.0,39.54249412033322,0.09526411657559199,1260,9
572,final_refine_0p5m,0.5,633.5,480.0,794.8095683872962,1.0,1.0,0.0,1.0,0.24637002341920375,0.24637002341920375,1.0,0.4023809523809524,0.4023809523809524,76.74768615863154,87.55329290367709,164.76928916388988,177.00106891608425,202.7900856360912,0.0,38.89403292240219,0.09047619047619047,1260,9
573,final_refine_2m,2.0,650.0,458.0,795.1503002577563,1.0,1.0,0.0,1.0,0.25818371064272705,0.25818371064272705,1.0,0.39920634920634923,0.39920634920634923,75.9162092511574,87.72924813993988,166.7084156074709,179.3890723349654,206.64970140153733,0.0,39.4080721317878,0.09570647931303669,1260,9
574,final_refine_1m,1.0,634.0,480.0,795.2081488516072,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,76.68371688348532,87.49511008252554,164.64957535827682,176.88217928609367,202.64444880168193,0.0,38.87701911612286,0.08990372105126203,1260,9
575,final_refine_2m,2.0,652.0,456.0,795.6381086901255,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,75.77295266942703,87.69204377725426,166.77543006679733,179.50320769800624,206.8751327609609,0.0,39.44107850926987,0.09526411657559199,1260,9
576,final_refine_1m,1.0,635.0,480.0,796.0056532462568,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,76.55593844962897,87.378900182564,164.41032379487848,176.64455859947347,202.35337760330611,0.0,38.84291386001389,0.09084048920114494,1260,9
577,final_refine_2m,2.0,650.0,460.0,796.3039620647382,1.0,1.0,0.0,1.0,0.25818371064272705,0.25818371064272705,1.0,0.39920634920634923,0.39920634920634923,75.78224036107653,87.52935061479181,166.14667686881938,178.74442625088906,205.8202517316622,0.0,39.30754809069701,0.09630497007546188,1260,9
578,final_refine_2m,2.0,640.0,474.0,796.414464961555,1.0,1.0,0.0,1.0,0.24839968774395005,0.24839968774395005,1.0,0.4023809523809524,0.4023809523809524,76.2574211161567,87.35458869672004,164.78402091721705,177.05760175814413,203.20001745957896,0.0,38.961061997876186,0.09193338537600833,1260,9
579,final_refine_2m,2.0,652.0,458.0,796.7860440544877,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,75.64064412543654,87.49087664890126,166.21017636315128,178.85431521092298,206.03970163936594,0.0,39.34011473715227,0.09526411657559199,1260,9
580,final_refine_1m,1.0,636.0,480.0,796.8036144496334,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,76.42837355646792,87.26289794779689,164.1713069553477,176.40714933527133,202.06257633447566,0.0,38.808705007134186,0.09177725735102785,1260,9
581,final_refine_2m,2.0,650.0,462.0,797.4609708318019,1.0,1.0,0.0,1.0,0.25735102784283115,0.25735102784283115,1.0,0.3984126984126984,0.3984126984126984,75.66352329389574,87.33192234868889,165.59101424092484,178.1068607982759,205.00019967931735,0.0,39.2074695353819,0.09705958886286756,1260,9
582,final_refine_1m,1.0,637.0,480.0,797.6020310906938,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,76.30102226669877,87.14710338850647,163.93252483203025,176.16995148319836,201.7720449581585,0.0,38.77439247215087,0.09195940671350507,1260,9
583,final_refine_2m,2.0,640.0,476.0,797.6064192319417,1.0,1.0,0.0,1.0,0.24839968774395005,0.24839968774395005,1.0,0.4023809523809524,0.4023809523809524,76.1435182506747,87.16779357422166,164.25635777531002,176.51969475425366,202.42558839434545,0.0,38.86389838983182,0.09326047358834244,1260,9
584,final_refine_2m,2.0,652.0,460.0,797.9373408983942,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,75.52157800424489,87.29220171219099,165.65106054128339,178.2125787567463,205.21377676651338,0.0,39.239599995146655,0.09586260733801717,1260,9
585,final_refine_2m,2.0,638.0,480.0,798.4009018030979,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,76.17388464319893,87.03151651474043,163.69397741752022,175.93296503317288,201.4817834375464,0.0,38.73997617100366,0.09289617486338798,1260,9
586,final_refine_2m,2.0,650.0,464.0,798.621312012145,1.0,1.0,0.0,1.0,0.25735102784283115,0.25735102784283115,1.0,0.3984126984126984,0.3984126984126984,75.54641535191759,87.1369287209979,165.04134118545622,177.47627229376783,204.18940053566678,0.0,39.10783371345767,0.09705958886286756,1260,9
587,final_refine_2m,2.0,640.0,478.0,798.8016024019981,1.0,1.0,0.0,1.0,0.24756700494405412,0.24756700494405412,1.0,0.4015873015873016,0.4015873015873016,76.03113480977554,86.98326284528528,163.73423844418693,175.98705887160895,201.65964779573704,0.0,38.76715588360961,0.09326047358834244,1260,9
588,final_refine_2m,2.0,652.0,462.0,799.0919846926259,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,75.40413098564987,87.09598386852407,165.09799479457783,177.57789306987578,204.3972110601486,0.0,39.13953149825616,0.09586260733801717,1260,9
589,final_refine_2m,2.0,650.0,466.0,799.784971101608,1.0,1.0,0.0,1.0,0.25735102784283115,0.25735102784283115,1.0,0.3984126984126984,0.3984126984126984,75.43089455241805,86.94433575116445,164.4975727807949,176.85255904774718,203.38771252180405,0.0,39.008637895713335,0.09765807962529274,1260,9
590,coarse_100m,100.0,0.0,800.0,800.0,0.15768930523028885,0.7046838407494145,0.0,0.15768930523028885,0.04735883424408015,0.04735883424408015,0.39206349206349206,0.2111111111111111,0.2111111111111111,47.68258739052016,47.475494921778925,62.29362275949534,63.35579309133172,66.42711826970897,0.0,26.047492534637243,0.008821233411397346,1260,9
591,final_refine_2m,2.0,640.0,480.0,800.0,1.0,1.0,0.0,1.0,0.24756700494405412,0.24756700494405412,1.0,0.4015873015873016,0.4015873015873016,75.9202506473976,86.80096586279132,163.22506252012317,175.45962629996149,200.90206981743881,0.0,38.67083194035477,0.09401509237574811,1260,9
592,final_refine_2m,2.0,652.0,464.0,800.2499609497023,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,75.28828085295316,86.90218867111294,164.55089296413388,176.950154918148,203.58986043032172,0.0,39.03990648503493,0.09586260733801717,1260,9
593,final_refine_2m,2.0,650.0,468.0,800.9519336389669,1.0,1.0,0.0,1.0,0.2558678116055165,0.2558678116055165,1.0,0.3968253968253968,0.3968253968253968,75.3169393028136,86.75411008403401,163.95962568447956,176.28210082983594,202.5949967150663,0.0,38.90987937583631,0.09765807962529274,1260,9
594,final_refine_2m,2.0,652.0,466.0,801.4112552241826,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,75.17400578542377,86.71078230996649,164.00967050033717,176.346169473183,202.7915837037412,0.0,38.94072221730691,0.09646109810044236,1260,9
595,final_refine_2m,2.0,642.0,480.0,801.6008982030896,1.0,1.0,0.0,1.0,0.2350247202706219,0.2350247202706219,1.0,0.3865079365079365,0.3865079365079365,75.66747207558296,86.5712460675924,162.76842354231303,174.98713305914492,200.32343518452507,0.0,38.60131787739688,0.09513400988810825,1260,9
596,final_refine_2m,2.0,684.0,418.0,801.6108781697014,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.3626984126984127,0.3626984126984127,73.93374733050452,87.9481782873797,170.05419217130452,183.90903507988733,213.9194472451598,0.0,40.37668231955776,0.09016393442622951,1260,9
597,final_refine_2m,2.0,644.0,478.0,802.0099750003113,1.0,1.0,0.0,1.0,0.2378090033827739,0.2378090033827739,1.0,0.3873015873015873,0.3873015873015873,75.52406538530296,86.52239779544847,162.79353898197425,175.03850376103688,200.49706626931933,0.0,38.6282833098048,0.09625292740046838,1260,9
598,final_refine_2m,2.0,650.0,470.0,802.1221852062191,1.0,1.0,0.0,1.0,0.25456674473067914,0.25456674473067914,1.0,0.3952380952380952,0.3952380952380952,75.20452839226144,86.566218975575,163.4274180967253,175.73947169775224,201.81111697754196,0.0,38.811555470141734,0.09765807962529274,1260,9
599,final_refine_2m,2.0,652.0,468.0,802.5758531129628,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,75.06128434974097,86.52173159728865,163.47424442550218,175.80040135752552,202.0022425504474,0.0,38.84197597988939,0.09646109810044236,1260,9
600,final_refine_2m,2.0,684.0,420.0,802.6555923931509,1.0,1.0,0.0,1.0,0.2597449908925319,0.2597449908925319,1.0,0.36428571428571427,0.36428571428571427,73.77808865845937,87.71522558694186,169.403986527452,183.15791479918315,212.9407086526154,0.0,40.26655058115572,0.09016393442622951,1260,9
601,final_refine_2m,2.0,648.0,474.0,802.857397051307,1.0,1.0,0.0,1.0,0.2395264116575592,0.2395264116575592,1.0,0.37777777777777777,0.37777777777777777,75.23715060616189,86.4270788810391,162.8588190716338,175.14602753177118,200.8532759692439,0.0,38.68446016354503,0.0994535519125683,1260,9
602,final_refine_2m,2.0,644.0,480.0,803.203585649367,1.0,1.0,0.0,1.0,0.23734061930783243,0.23734061930783243,1.0,0.3880952380952381,0.3880952380952381,75.41554943701851,86.34235720095734,162.31265004522035,174.51548523759644,199.7458792530251,0.0,38.53201784569566,0.09682539682539683,1260,9
603,final_refine_2m,2.0,650.0,472.0,803.2957114288611,1.0,1.0,0.0,1.0,0.2532656778558418,0.2532656778558418,1.0,0.39365079365079364,0.39365079365079364,75.09364098347369,86.380630278992,162.90086972492836,175.20222057987704,201.03593988672637,0.0,38.71366351730606,0.09825657038771793,1260,9
604,final_refine_2m,2.0,646.0,478.0,803.6168241145776,1.0,1.0,0.0,1.0,0.23793911007025761,0.23793911007025761,1.0,0.37936507936507935,0.37936507936507935,75.27182126725847,86.29321833490872,162.33646196911138,174.5655002664761,199.9174029164307,0.0,38.559335755670894,0.09794431433775697,1260,9
605,final_refine_2m,2.0,684.0,422.0,803.7039255845401,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.62654957359993,87.48532538919751,168.76140382476476,182.41576807412625,211.97411013221924,0.0,40.15694067752876,0.09016393442622951,1260,9
606,final_refine_2m,2.0,652.0,470.0,803.7437402555618,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,74.95009549164617,86.33500395327741,162.94453329756521,175.26006161871643,201.22170141266358,0.0,38.74366508032112,0.09646109810044236,1260,9
607,final_refine_2m,2.0,648.0,476.0,804.0398000099249,1.0,1.0,0.0,1.0,0.2395264116575592,0.2395264116575592,1.0,0.37777777777777777,0.37777777777777777,75.12805725137844,86.24486644594874,162.3616460110652,174.6170911139619,200.09187407491072,0.0,38.58740481863316,0.0994535519125683,1260,9
608,final_refine_2m,2.0,650.0,474.0,804.4724979761583,1.0,1.0,0.0,1.0,0.2504813947436898,0.2504813947436898,1.0,0.3904761904761905,0.3904761904761905,74.98425660473721,86.1973124312165,162.3882194904334,174.67027745312035,200.26933466825355,0.0,38.61620087810519,0.09825657038771793,1260,9
609,final_refine_2m,2.0,684.0,424.0,804.7558636008812,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.49792046438897,87.25843284108552,168.14542308997443,181.6824502944691,211.0194449096728,0.0,40.04784913787968,0.09078844652615145,1260,9
610,final_refine_2m,2.0,646.0,480.0,804.8080516495843,1.0,1.0,0.0,1.0,0.23747072599531616,0.23747072599531616,1.0,0.38015873015873014,0.38015873015873014,75.16448324365071,86.11429933083518,161.8577420079213,174.04468276555693,199.16940174102703,0.0,38.463101100155484,0.09794431433775697,1260,9
611,final_refine_2m,2.0,652.0,472.0,804.9149023344021,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,74.84041852781657,86.15056739231123,162.42045717475295,174.72507928789378,200.44982743578302,0.0,38.64578684859487,0.09705958886286756,1260,9
612,final_refine_2m,2.0,648.0,478.0,805.2254342729121,1.0,1.0,0.0,1.0,0.2386937288576633,0.2386937288576633,1.0,0.376984126984127,0.376984126984127,75.02043824108758,86.0648743392368,161.88025453396946,174.09334605042636,199.33882412120167,0.0,38.49077292087378,0.0994535519125683,1260,9
613,final_refine_1m,1.0,684.0,425.0,805.2831800056425,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.43430102008988,87.14609783003463,167.86792132068905,181.31905790809193,210.54652393862244,0.0,39.99349667865158,0.09078844652615145,1260,9
614,final_refine_2m,2.0,686.0,422.0,805.4067295472518,1.0,1.0,0.0,1.0,0.2597449908925319,0.2597449908925319,1.0,0.3611111111111111,0.3611111111111111,73.35618623382537,87.24283750506686,168.229734387966,181.8427599635078,211.31532974056617,0.0,40.09157740953095,0.09016393442622951,1260,9
615,final_refine_2m,2.0,650.0,476.0,805.6525305614077,1.0,1.0,0.0,1.0,0.24918032786885247,0.24918032786885247,1.0,0.3888888888888889,0.3888888888888889,74.87635514213456,86.0162344397625,161.90412779074902,174.1435734925188,199.51117313057972,0.0,38.519164935156724,0.09825657038771793,1260,9
616,final_refine_1m,1.0,684.0,426.0,805.8113923245315,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.37114035868444,87.03449925362884,167.5918926061463,180.9578199124763,210.0765108440644,0.0,39.93927252329199,0.09078844652615145,1260,9
617,final_refine_2m,2.0,652.0,474.0,806.0893250750812,1.0,1.0,0.0,1.0,0.25818371064272705,0.25818371064272705,1.0,0.39920634920634923,0.39920634920634923,74.73223313793781,85.96839050951081,161.9293789493526,174.19538461550465,199.68649040141327,0.0,38.54833863689441,0.09705958886286756,1260,9
618,final_refine_1m,1.0,685.0,425.0,806.1327434114062,1.0,1.0,0.0,1.0,0.2608899297423888,0.2608899297423888,1.0,0.36587301587301585,0.36587301587301585,73.30007770724167,87.02575544117822,167.62525407933668,181.03496076086955,210.22010309065593,0.0,39.96087922144974,0.09016393442622951,1260,9
619,coarse_100m,100.0,-100.0,800.0,806.2257748298549,0.10954983086130628,0.5980483996877439,0.0,0.10954983086130628,0.030054644808743168,0.030054644808743168,0.3253968253968254,0.16666666666666666,0.16666666666666666,46.97622926986558,46.86276904109344,59.046988719194324,61.81918760177764,62.56314097680477,0.0,28.07596284922684,0.0007546187874056727,1260,9
620,coarse_100m,100.0,100.0,800.0,806.2257748298549,0.2145719489981785,0.8200624512099922,0.0,0.2145719489981785,0.06174863387978142,0.06174863387978142,0.4587301587301587,0.21666666666666667,0.21666666666666667,48.353959774927624,48.20222628318098,65.40039793836986,66.98223799973836,70.38870597929977,0.0,24.04718597895788,0.025631017434296122,1260,9
621,final_refine_1m,1.0,684.0,427.0,806.3404987968793,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.30843505427576,86.92362777534574,167.31732664150928,180.59871907944844,209.609381061196,0.0,39.88517624684917,0.09078844652615145,1260,9
622,final_refine_2m,2.0,648.0,480.0,806.4142855877492,1.0,1.0,0.0,1.0,0.2386937288576633,0.2386937288576633,1.0,0.376984126984127,0.376984126984127,74.91427401004545,85.88707252127483,161.40369941331326,173.57472557667137,198.59400237050107,0.0,38.3945619036618,0.0994535519125683,1260,9
623,final_refine_2m,2.0,654.0,472.0,806.5358020571684,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,74.5880714044229,85.92135362959318,161.95602547363328,174.24879927138133,199.86481835947362,0.0,38.578245174170554,0.09586260733801717,1260,9
624,final_refine_0p5m,0.5,684.0,427.5,806.6053867908396,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.27725209943677,86.86846317565765,167.1805889961107,180.4199647647855,209.37688981008884,0.0,39.85817593095512,0.09141295862607338,1260,9
625,final_refine_1m,1.0,685.0,426.0,806.6603994246898,1.0,1.0,0.0,1.0,0.2608899297423888,0.2608899297423888,1.0,0.36587301587301585,0.36587301587301585,73.23727465763116,86.91449396881957,167.34984044230913,180.6745639788602,209.75112110548534,0.0,39.906655067470545,0.09016393442622951,1260,9
626,final_refine_2m,2.0,650.0,478.0,806.8357949421927,1.0,1.0,0.0,1.0,0.24769711163153785,0.24769711163153785,1.0,0.3873015873015873,0.3873015873015873,74.76991683195943,85.83736586993659,161.42491665931607,173.62204104569537,198.76132960164713,0.0,38.422553092666554,0.09885506115014311,1260,9
627,final_refine_0p5m,0.5,684.0,428.0,806.8704976636585,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.24618171415332,86.81347899492276,167.01586990657526,180.24173836229568,209.14511029891744,0.0,39.83120742631207,0.09141295862607338,1260,9
628,final_refine_0p5m,0.5,684.5,427.5,807.029429450996,1.0,1.0,0.0,1.0,0.2600312256049961,0.2600312256049961,1.0,0.36507936507936506,0.36507936507936506,73.21055470366615,86.80868302765522,167.04395716153724,180.27892759303597,209.21492290141492,0.0,39.84188322172171,0.09078844652615145,1260,9
629,final_refine_0p5m,0.5,684.0,428.5,807.1358311957164,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.21522347945789,86.75867502060352,166.8513077201728,180.06403776910847,208.91403953343396,0.0,39.80427068034477,0.09141295862607338,1260,9
630,final_refine_2m,2.0,652.0,476.0,807.2669942466371,1.0,1.0,0.0,1.0,0.25818371064272705,0.25818371064272705,1.0,0.39920634920634923,0.39920634920634923,74.62551935697805,85.7884424676643,161.44748328569509,173.67090904522743,198.9315626623967,0.0,38.45131781933579,0.09705958886286756,1260,9
631,final_refine_0p5m,0.5,684.5,428.0,807.294401070638,1.0,1.0,0.0,1.0,0.2600312256049961,0.2600312256049961,1.0,0.36507936507936506,0.36507936507936506,73.17957271321711,86.75378204977973,166.87910054090528,180.1009089184946,208.9833977908465,0.0,39.81491475397414,0.09078844652615145,1260,9
632,final_refine_0p5m,0.5,684.0,429.0,807.401387167498,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.1843769784092,86.70404970824207,166.68724513190963,179.88686089339424,208.6836745360292,0.0,39.77736564059775,0.09141295862607338,1260,9
633,final_refine_1m,1.0,686.0,426.0,807.5097522630919,1.0,1.0,0.0,1.0,0.2608899297423888,0.2608899297423888,1.0,0.36428571428571427,0.36428571428571427,73.10365799848745,86.79473136036958,167.10801777205262,180.3915950823265,209.42604984460195,0.0,39.87390962088911,0.09016393442622951,1260,9
634,final_refine_0p5m,0.5,684.5,428.5,807.5595953240851,1.0,1.0,0.0,1.0,0.2600312256049961,0.2600312256049961,1.0,0.36507936507936506,0.36507936507936506,73.14870264245187,86.69906019578872,166.7147449690625,179.923415475153,208.752580669555,0.0,39.787978058812776,0.09078844652615145,1260,9
635,final_refine_0p5m,0.5,684.0,429.5,807.6671653595929,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.15364179608139,86.64960177302702,166.52368011230553,179.7102056542958,208.45401234561152,0.0,39.750492254734844,0.09141295862607338,1260,9
636,final_refine_2m,2.0,654.0,474.0,807.7078679819828,1.0,1.0,0.0,1.0,0.25901639344262295,0.25901639344262295,1.0,0.4,0.4,74.48108075280824,85.74031317198585,161.47141631576423,173.72134894998948,199.10474287853648,0.0,38.48080855023731,0.09586260733801717,1260,9
637,final_refine_0p5m,0.5,684.5,429.0,807.8250119920774,1.0,1.0,0.0,1.0,0.2600312256049961,0.2600312256049961,1.0,0.36507936507936506,0.36507936507936506,73.11794407525448,86.64451681741512,166.55088840808938,179.74644517356936,208.5224685632725,0.0,39.761073083739625,0.09078844652615145,1260,9
638,final_refine_0p5m,0.5,685.5,427.5,807.8777754091271,1.0,1.0,0.0,1.0,0.2608899297423888,0.2608899297423888,1.0,0.36587301587301585,0.36587301587301585,73.07734592501232,86.6893015685064,166.7702260069781,179.9970675322525,208.891226719525,0.0,39.80920231387013,0.09016393442622951,1260,9
639,final_refine_0p5m,0.5,684.0,430.0,807.933165552696,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.12301751954844,86.5953308116343,166.36061064273215,179.53406998185747,208.2250500175007,0.0,39.723650470538836,0.09141295862607338,1260,9
640,final_refine_2m,2.0,650.0,480.0,808.0222769206305,1.0,1.0,0.0,1.0,0.2463960447567005,0.2463960447567005,1.0,0.38571428571428573,0.38571428571428573,74.66492225332537,85.66067683239064,160.95052224810468,173.1056136079917,198.01968086734144,0.0,38.32636277617945,0.09885506115014311,1260,9
641,final_refine_1m,1.0,686.0,427.0,808.0377466430637,1.0,1.0,0.0,1.0,0.261176164454853,0.261176164454853,1.0,0.36507936507936506,0.36507936507936506,73.0416635108359,86.68453138256174,166.79820844784211,180.0341663831904,208.9609688636282,0.0,39.81981399523406,0.09016393442622951,1260,9
642,final_refine_0p5m,0.5,685.5,428.0,808.1424688753834,1.0,1.0,0.0,1.0,0.2608899297423888,0.2608899297423888,1.0,0.36587301587301585,0.36587301587301585,73.0465404780293,86.63456720400725,166.6057834454318,179.81946398171797,208.66021000065996,0.0,39.78223407780906,0.09016393442622951,1260,9
643,final_refine_0p5m,0.5,684.0,430.5,808.1993875276075,1.0,1.0,0.0,1.0,0.25917252146760345,0.25917252146760345,1.0,0.36428571428571427,0.36428571428571427,73.09250373787785,86.5412364908076,166.1980347153243,179.35845181696124,207.99678462330232,0.0,39.69684023591107,0.09141295862607338,1260,9
644,final_refine_0p5m,0.5,685.0,429.0,808.2487240942605,1.0,1.0,0.0,1.0,0.2600312256049961,0.2600312256049961,1.0,0.36507936507936506,0.36507936507936506,73.05157292629868,86.58504677686801,166.41460533172778,179.60610055159177,208.3613413965821,0.0,39.74474885919166,0.09078844652615145,1260,9
