x,y,distance_from_s1,angle_from_first_bearing,coverage_ratio,valid_polygon_ratio,diameter_pass_ratio,circle_coverage_pass_ratio,clear_ready_outcome_ratio,median_diameter,p90_diameter,max_valid_diameter,robust_pass_count,target_count,outcome_count,valid_polygon_count,diameter_pass_count,circle_coverage_pass_count,clear_ready_outcome_count,circle_blocked_diameter_pass_count,undefined_target_count,target_radius
200.0,-200.0,282.842712474619,-45.0,0.0,1.0,0.0,1.0,0.0,679.8980684808397,953.7848813663468,1217.882604351052,0,9,45,45,0,45,0,0,0,1500.0
300.0,-200.0,360.5551275463989,-33.690067525979785,0.0,1.0,1.0,0.4222222222222222,0.4222222222222222,12.590189498457828,12.79550632011014,12.796522773838596,0,9,45,45,45,19,19,26,0,300.0
300.0,-200.0,360.5551275463989,-33.690067525979785,0.0,1.0,0.0,1.0,0.0,58.2157253700969,62.873326407148646,66.04267894622899,0,9,45,45,0,45,0,0,0,600.0
300.0,-200.0,360.5551275463989,-33.690067525979785,0.0,1.0,0.0,1.0,0.0,169.01264206530792,196.5798563599826,217.5615342630856,0,9,45,45,0,45,0,0,0,900.0
300.0,-200.0,360.5551275463989,-33.690067525979785,0.0,1.0,0.0,1.0,0.0,348.2819086049684,437.6925716698106,513.4115392689091,0,9,45,45,0,45,0,0,0,1200.0
300.0,-200.0,360.5551275463989,-33.690067525979785,0.0,1.0,0.0,1.0,0.0,601.677288921777,823.912407058656,1034.6839953414553,0,9,45,45,0,45,0,0,0,1500.0
400.0,-200.0,447.21359549995793,-26.56505117707799,1.0,1.0,1.0,1.0,1.0,17.4497483512504,17.6179798495772,17.707686738177703,9,9,45,45,45,45,45,0,0,300.0
400.0,-200.0,447.21359549995793,-26.56505117707799,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,40.782760786043696,43.10553851941292,44.576030936921015,0,9,45,45,15,45,15,0,0,600.0
400.0,-200.0,447.21359549995793,-26.56505117707799,0.0,1.0,0.0,1.0,0.0,134.03235767142948,153.52642637604717,166.95011564159034,0,9,45,45,0,45,0,0,0,900.0
400.0,-200.0,447.21359549995793,-26.56505117707799,0.0,1.0,0.0,1.0,0.0,295.2447737555708,364.5721635841411,420.3881444681213,0,9,45,45,0,45,0,0,0,1200.0
400.0,-200.0,447.21359549995793,-26.56505117707799,0.0,1.0,0.0,1.0,0.0,528.7072692254096,707.2392788015608,874.0907217738929,0,9,45,45,0,45,0,0,0,1500.0
500.0,-200.0,538.5164807134504,-21.80140948635181,1.0,1.0,1.0,1.0,1.0,26.578664839509365,27.1246019986051,27.43745464400879,9,9,45,45,45,45,45,0,0,300.0
500.0,-200.0,538.5164807134504,-21.80140948635181,1.0,1.0,1.0,1.0,1.0,28.436039408194073,29.25076887914304,29.78712889383395,9,9,45,45,45,45,45,0,0,600.0
500.0,-200.0,538.5164807134504,-21.80140948635181,0.0,1.0,0.0,1.0,0.0,103.23469066858166,116.22102286548443,124.26260902603798,0,9,45,45,0,45,0,0,0,900.0
500.0,-200.0,538.5164807134504,-21.80140948635181,0.0,1.0,0.0,1.0,0.0,246.60204271722614,299.93781125536236,339.27290490986053,0,9,45,45,0,45,0,0,0,1200.0
500.0,-200.0,538.5164807134504,-21.80140948635181,0.0,1.0,0.0,1.0,0.0,460.75309067986416,606.3915890583844,733.1955762064119,0,9,45,45,0,45,0,0,0,1500.0
600.0,-200.0,632.4555320336759,-18.43494882292201,0.0,1.0,0.5777777777777777,1.0,0.5777777777777777,39.79154848852013,40.99506251769401,41.66605132392642,0,9,45,45,26,45,26,0,0,300.0
600.0,-200.0,632.4555320336759,-18.43494882292201,0.0,1.0,1.0,0.4222222222222222,0.4222222222222222,22.084278635010612,22.31850683036551,22.320821035556328,0,9,45,45,45,19,19,26,0,600.0
600.0,-200.0,632.4555320336759,-18.43494882292201,0.0,1.0,0.0,1.0,0.0,76.81503043553987,84.57468954813115,89.0735209216394,0,9,45,45,0,45,0,0,0,900.0
600.0,-200.0,632.4555320336759,-18.43494882292201,0.0,1.0,0.0,1.0,0.0,202.26921826524358,242.11986126709138,268.87096983752,0,9,45,45,0,45,0,0,0,1200.0
600.0,-200.0,632.4555320336759,-18.43494882292201,0.0,1.0,0.0,1.0,0.0,397.61221092230045,515.0896852748244,609.5809671677647,0,9,45,45,0,45,0,0,0,1500.0
700.0,-200.0,728.0109889280518,-15.945395900922854,0.0,1.0,0.0,1.0,0.0,56.81226457141862,59.01309322662654,60.210175051297355,0,9,45,45,0,45,0,0,0,300.0
700.0,-200.0,728.0109889280518,-15.945395900922854,1.0,1.0,1.0,1.0,1.0,28.406132285709177,28.762557323082188,29.0043417344431,9,9,45,45,45,45,45,0,0,600.0
700.0,-200.0,728.0109889280518,-15.945395900922854,0.0,1.0,0.0,1.0,0.0,55.291707002155164,59.16199462987444,61.36833110707267,0,9,45,45,0,45,0,0,0,900.0
700.0,-200.0,728.0109889280518,-15.945395900922854,0.0,1.0,0.0,1.0,0.0,162.22500993694658,190.5093828705114,208.2028120443578,0,9,45,45,0,45,0,0,0,1200.0
700.0,-200.0,728.0109889280518,-15.945395900922854,0.0,1.0,0.0,1.0,0.0,339.11624897141735,432.29287368155593,501.2265360657568,0,9,45,45,0,45,0,0,0,1500.0
800.0,-200.0,824.6211251235321,-14.036243467926479,0.0,1.0,0.0,1.0,0.0,77.48945805419773,81.08416577669436,83.02773121090814,0,9,45,45,0,45,0,0,0,300.0
800.0,-200.0,824.6211251235321,-14.036243467926479,0.0,1.0,0.2,1.0,0.2,40.69945728531908,41.89616986560736,42.641121254632466,0,9,45,45,9,45,9,0,0,600.0
800.0,-200.0,824.6211251235321,-14.036243467926479,0.3333333333333333,1.0,0.5555555555555556,1.0,0.5555555555555556,39.83214810634769,41.18145581642891,41.936434576781075,3,9,45,45,25,45,25,0,0,900.0
800.0,-200.0,824.6211251235321,-14.036243467926479,0.0,1.0,0.0,1.0,0.0,126.55429524395122,145.08372325414842,156.51956406599902,0,9,45,45,0,45,0,0,0,1200.0
800.0,-200.0,824.6211251235321,-14.036243467926479,0.0,1.0,0.0,1.0,0.0,285.13615214420383,357.44627731361936,406.44167552849393,0,9,45,45,0,45,0,0,0,1500.0
900.0,-200.0,921.9544457292888,-12.528807709151511,0.0,1.0,0.0,1.0,0.0,101.74864321329771,107.27426508677944,110.1607619163524,0,9,45,45,0,45,0,0,0,300.0
900.0,-200.0,921.9544457292888,-12.528807709151511,0.0,1.0,0.0,1.0,0.0,58.00565126449143,60.39683501729159,61.97773793964181,0,9,45,45,0,45,0,0,0,600.0
900.0,-200.0,921.9544457292888,-12.528807709151511,0.0,1.0,1.0,0.4222222222222222,0.4222222222222222,32.19292579408598,32.43491864219229,32.43851067778252,0,9,45,45,45,19,19,26,0,900.0
900.0,-200.0,921.9544457292888,-12.528807709151511,0.0,1.0,0.0,1.0,0.0,95.54759453279058,106.63653389264293,113.38442819146921,0,9,45,45,0,45,0,0,0,1200.0
900.0,-200.0,921.9544457292888,-12.528807709151511,0.0,1.0,0.0,1.0,0.0,235.59376552362278,288.527918048891,323.82024191456384,0,9,45,45,0,45,0,0,0,1500.0
1000.0,-200.0,1019.803902718557,-11.309932474020213,0.0,1.0,0.0,1.0,0.0,129.5518958171238,137.64783249012916,141.6928587235859,0,9,45,45,0,45,0,0,0,300.0
1000.0,-200.0,1019.803902718557,-11.309932474020213,0.0,1.0,0.0,1.0,0.0,79.58309697703993,83.59390324816852,86.32842013195526,0,9,45,45,0,45,0,0,0,600.0
1000.0,-200.0,1019.803902718557,-11.309932474020213,0.4444444444444444,1.0,0.6666666666666666,1.0,0.6666666666666666,39.79154848851987,40.498821037185444,40.899265388115175,4,9,45,45,30,45,30,0,0,900.0
1000.0,-200.0,1019.803902718557,-11.309932474020213,0.0,1.0,0.0,1.0,0.0,69.93704758690996,75.65042765275943,78.92051161749254,0,9,45,45,0,45,0,0,0,1200.0
1000.0,-200.0,1019.803902718557,-11.309932474020213,0.0,1.0,0.0,1.0,0.0,190.4866721026191,227.75882616433353,252.22030695801232,0,9,45,45,0,45,0,0,0,1500.0
1100.0,-200.0,1118.033988749895,-10.304846468766033,0.0,1.0,0.0,1.0,0.0,160.87873069292735,172.52413298049368,177.72974184483354,0,9,45,45,0,45,0,0,0,300.0
1100.0,-200.0,1118.033988749895,-10.304846468766033,0.0,1.0,0.0,1.0,0.0,105.06139757385408,111.26839017805185,115.4345322317357,0,9,45,45,0,45,0,0,0,600.0
1100.0,-200.0,1118.033988749895,-10.304846468766033,0.0,1.0,0.0,1.0,0.0,55.18094938671943,57.439126503418905,58.72377766067972,0,9,45,45,0,45,0,0,0,900.0
1100.0,-200.0,1118.033988749895,-10.304846468766033,0.0,1.0,0.0,1.0,0.0,51.372537791245946,53.30917753405891,54.42465480434429,0,9,45,45,0,45,0,0,0,1200.0
1100.0,-200.0,1118.033988749895,-10.304846468766033,0.0,1.0,0.0,1.0,0.0,149.9429209994063,174.95838700202268,190.7834920246092,0,9,45,45,0,45,0,0,0,1500.0
1200.0,-200.0,1216.552506059644,-9.462322208025617,0.0,1.0,0.0,1.0,0.0,195.71742299617483,211.86045870896208,218.39072769240985,0,9,45,45,0,45,0,0,0,300.0
1200.0,-200.0,1216.552506059644,-9.462322208025617,0.0,1.0,0.0,1.0,0.0,134.26104452632802,143.35111742571465,149.24396645160766,0,9,45,45,0,45,0,0,0,600.0
1200.0,-200.0,1216.552506059644,-9.462322208025617,0.0,1.0,0.0,1.0,0.0,76.54057175853025,80.99752708677673,83.5264285133098,0,9,45,45,0,45,0,0,0,900.0
1200.0,-200.0,1216.552506059644,-9.462322208025617,0.0,1.0,0.0,0.4222222222222222,0.0,42.47962712996049,42.72526553317216,42.73013883636693,0,9,45,45,0,19,0,0,0,1200.0
1200.0,-200.0,1216.552506059644,-9.462322208025617,0.0,1.0,0.0,1.0,0.0,114.34794462925622,130.16425358167868,139.03995732910565,0,9,45,45,0,45,0,0,0,1500.0
1300.0,-200.0,1315.2946437965904,-8.74616226255521,0.0,1.0,0.0,1.0,0.0,234.06091014210955,255.77662721217268,263.80487724604615,0,9,45,45,0,45,0,0,0,300.0
1300.0,-200.0,1315.2946437965904,-8.74616226255521,0.0,1.0,0.0,1.0,0.0,167.08988287622134,179.84884524533283,187.79850200499035,0,9,45,45,0,45,0,0,0,600.0
1300.0,-200.0,1315.2946437965904,-8.74616226255521,0.0,1.0,0.0,1.0,0.0,102.64249912321938,109.81425673358564,114.06756373521041,0,9,45,45,0,45,0,0,0,900.0
1300.0,-200.0,1315.2946437965904,-8.74616226255521,0.0,1.0,0.0,1.0,0.0,51.321249561609655,52.451697328932966,53.12634452234748,0,9,45,45,0,45,0,0,0,1200.0
1300.0,-200.0,1315.2946437965904,-8.74616226255521,0.0,1.0,0.0,1.0,0.0,84.64801747953902,92.98519793747003,97.23646826344496,0,9,45,45,0,45,0,0,0,1500.0
1400.0,-200.0,1414.213562373095,-8.13010235415598,0.0,1.0,0.0,1.0,0.0,275.9047469335977,302.2833461656888,309.6113278784583,0,9,45,45,0,45,0,0,0,300.0
1400.0,-200.0,1414.213562373095,-8.13010235415598,0.0,1.0,0.0,1.0,0.0,203.49728642659548,220.78620007417044,231.18651957201098,0,9,45,45,0,45,0,0,0,600.0
1400.0,-200.0,1414.213562373095,-8.13010235415598,0.0,1.0,0.0,1.0,0.0,132.8933241975467,143.1641706957409,149.86626371839387,0,9,45,45,0,45,0,0,0,900.0
1400.0,-200.0,1414.213562373095,-8.13010235415598,0.0,1.0,0.0,1.0,0.0,69.79899340500214,73.46001597763045,75.51606033055506,0,9,45,45,0,45,0,0,0,1200.0
1400.0,-200.0,1414.213562373095,-8.13010235415598,0.0,1.0,0.0,1.0,0.0,62.97794206121133,65.6991784513265,67.19960978815861,0,9,45,45,0,45,0,0,0,1500.0
1500.0,-200.0,1513.2745950421556,-7.594643368591445,0.0,1.0,0.0,1.0,0.0,317.21114460078053,345.06053715939447,351.9227250982925,0,9,45,45,0,45,0,0,0,300.0
1500.0,-200.0,1513.2745950421556,-7.594643368591445,0.0,1.0,0.0,1.0,0.0,243.45369604023492,266.1414521170064,279.5226106261543,0,9,45,45,0,45,0,0,0,600.0
1500.0,-200.0,1513.2745950421556,-7.594643368591445,0.0,1.0,0.0,1.0,0.0,167.0078576744593,180.87541170341387,190.77815335147432,0,9,45,45,0,45,0,0,0,900.0
1500.0,-200.0,1513.2745950421556,-7.594643368591445,0.0,1.0,0.0,1.0,0.0,95.20912755943655,102.11527055004821,106.21702096593937,0,9,45,45,0,45,0,0,0,1200.0
1500.0,-200.0,1513.2745950421556,-7.594643368591445,0.0,1.0,0.0,0.4222222222222222,0.0,52.84048226134956,53.08848710676277,53.09465530210261,0,9,45,45,0,19,0,0,0,1500.0
1600.0,-200.0,1612.4515496597098,-7.125016348901798,0.0,1.0,0.0,1.0,0.0,356.706887642841,388.66732795110806,397.7582368677053,0,9,45,45,0,45,0,0,0,300.0
1600.0,-200.0,1612.4515496597098,-7.125016348901798,0.0,1.0,0.0,1.0,0.0,286.940936810941,315.8672760374562,332.93824580440264,0,9,45,45,0,45,0,0,0,600.0
1600.0,-200.0,1612.4515496597098,-7.125016348901798,0.0,1.0,0.0,1.0,0.0,204.83953298747622,223.42774578889123,236.80574256269009,0,9,45,45,0,45,0,0,0,900.0
1600.0,-200.0,1612.4515496597098,-7.125016348901798,0.0,1.0,0.0,1.0,0.0,125.8319248487537,136.8606237323231,143.39943149396697,0,9,45,45,0,45,0,0,0,1200.0
1600.0,-200.0,1612.4515496597098,-7.125016348901798,0.0,1.0,0.0,1.0,0.0,62.915962424376715,64.6619879697721,65.62916459692329,0,9,45,45,0,45,0,0,0,1500.0
1700.0,-200.0,1711.724276862369,-6.7098368077569335,0.0,1.0,0.0,1.0,0.0,395.7221436458672,432.92897761096026,443.84863127074345,0,9,45,45,0,45,0,0,0,300.0
1700.0,-200.0,1711.724276862369,-6.7098368077569335,0.0,1.0,0.0,1.0,0.0,333.9473372291232,370.17040454696684,391.57728132570804,0,9,45,45,0,45,0,0,0,600.0
1700.0,-200.0,1711.724276862369,-6.7098368077569335,0.0,1.0,0.0,1.0,0.0,246.30738575827795,270.65170339139894,288.02231857048673,0,9,45,45,0,45,0,0,0,900.0
1700.0,-200.0,1711.724276862369,-6.7098368077569335,0.0,1.0,0.0,1.0,0.0,160.85033782321338,176.8641729810256,186.3587264666595,0,9,45,45,0,45,0,0,0,1200.0
1700.0,-200.0,1711.724276862369,-6.7098368077569335,0.0,1.0,0.0,1.0,0.0,84.48273633538976,90.17657029325258,93.01034381777677,0,9,45,45,0,45,0,0,0,1500.0
1800.0,-200.0,1811.0770276274834,-6.34019174590991,0.0,1.0,0.0,1.0,0.0,439.3982796183883,480.0957526899734,490.8869116508938,0,9,45,45,0,45,0,0,0,300.0
1800.0,-200.0,1811.0770276274834,-6.34019174590991,0.0,1.0,0.0,1.0,0.0,384.46512225930456,429.2607290684723,455.5937364292604,0,9,45,45,0,45,0,0,0,600.0
1800.0,-200.0,1811.0770276274834,-6.34019174590991,0.0,1.0,0.0,1.0,0.0,291.3637733918286,322.6057172195335,344.5397324572656,0,9,45,45,0,45,0,0,0,900.0
1800.0,-200.0,1811.0770276274834,-6.34019174590991,0.0,1.0,0.0,1.0,0.0,199.8738995939251,221.39825215380432,234.86182892199525,0,9,45,45,0,45,0,0,0,1200.0
1800.0,-200.0,1811.0770276274834,-6.34019174590991,0.0,1.0,0.0,1.0,0.0,113.94565421786305,124.42239668776402,130.08845837412753,0,9,45,45,0,45,0,0,0,1500.0
-500.0,-100.0,509.9019513592785,-168.6900675259798,0.0,1.0,0.0,1.0,0.0,337.37749861287807,493.0170454286342,588.7521847204564,0,9,45,45,0,45,0,0,0,300.0
-500.0,-100.0,509.9019513592785,-168.6900675259798,0.0,1.0,0.0,1.0,0.0,770.7570793569103,1400.0950239527572,2060.318834712199,0,9,45,45,0,45,0,0,0,600.0
-500.0,-100.0,509.9019513592785,-168.6900675259798,0.0,1.0,0.0,1.0,0.0,1483.2177000583156,3997.347988518856,10324.715087067554,0,9,45,45,0,45,0,0,0,900.0
-500.0,-100.0,509.9019513592785,-168.6900675259798,0.0,0.9555555555555556,0.0,0.9555555555555556,0.0,2595.9053929030283,12028.881292290407,354162.5628533044,0,9,45,43,0,43,0,0,0,1200.0
-500.0,-100.0,509.9019513592785,-168.6900675259798,0.0,0.8222222222222222,0.0,0.8222222222222222,0.0,3489.8166179817736,17804.120825122416,104247.17659788461,0,9,45,37,0,37,0,0,0,1500.0
-400.0,-100.0,412.31056256176606,-165.96375653207352,0.0,1.0,0.0,1.0,0.0,263.99670703761706,363.10965519397456,427.3960259875114,0,9,45,45,0,45,0,0,0,300.0
-400.0,-100.0,412.31056256176606,-165.96375653207352,0.0,1.0,0.0,1.0,0.0,640.9349269339034,1086.9390511437605,1515.4657680480998,0,9,45,45,0,45,0,0,0,600.0
-400.0,-100.0,412.31056256176606,-165.96375653207352,0.0,1.0,0.0,1.0,0.0,1263.3839287603319,2989.025029522927,6200.722564077222,0,9,45,45,0,45,0,0,0,900.0
-400.0,-100.0,412.31056256176606,-165.96375653207352,0.0,0.9777777777777777,0.0,0.9777777777777777,0.0,2224.7787406855623,8651.88127057722,333450.1493512649,0,9,45,44,0,44,0,0,0,1200.0
-400.0,-100.0,412.31056256176606,-165.96375653207352,0.0,0.8666666666666667,0.0,0.8666666666666667,0.0,3228.6320143460384,16796.830212396453,415185.8993989197,0,9,45,39,0,39,0,0,0,1500.0
-300.0,-100.0,316.22776601683796,-161.565051177078,0.0,1.0,0.0,1.0,0.0,201.23572092515903,263.1231831463023,303.809661531276,0,9,45,45,0,45,0,0,0,300.0
-300.0,-100.0,316.22776601683796,-161.565051177078,0.0,1.0,0.0,1.0,0.0,527.6416736829437,841.3961167242352,1121.9305961920666,0,9,45,45,0,45,0,0,0,600.0
-300.0,-100.0,316.22776601683796,-161.565051177078,0.0,1.0,0.0,1.0,0.0,1072.683842186645,2267.047605949156,4128.290654262238,0,9,45,45,0,45,0,0,0,900.0
-300.0,-100.0,316.22776601683796,-161.565051177078,0.0,1.0,0.0,1.0,0.0,1955.3301119132748,7031.796182739047,311668.3164041705,0,9,45,45,0,45,0,0,0,1200.0
-300.0,-100.0,316.22776601683796,-161.565051177078,0.0,0.8888888888888888,0.0,0.8888888888888888,0.0,2963.672393421967,12789.307092825722,94425.24582337063,0,9,45,40,0,40,0,0,0,1500.0
-200.0,-100.0,223.60679774997897,-153.434948822922,0.0,1.0,0.0,1.0,0.0,148.11382514231272,185.30425024304833,209.34816552925773,0,9,45,45,0,45,0,0,0,300.0
-200.0,-100.0,223.60679774997897,-153.434948822922,0.0,1.0,0.0,1.0,0.0,428.73918503542296,642.9601766521613,829.7500382279259,0,9,45,45,0,45,0,0,0,600.0
-200.0,-100.0,223.60679774997897,-153.434948822922,0.0,1.0,0.0,1.0,0.0,906.3588238824709,1742.3250122253432,2897.1622059766437,0,9,45,45,0,45,0,0,0,900.0
-200.0,-100.0,223.60679774997897,-153.434948822922,0.0,1.0,0.0,1.0,0.0,1676.3556125506109,4930.7592019735675,22383.97979774457,0,9,45,45,0,45,0,0,0,1200.0
-200.0,-100.0,223.60679774997897,-153.434948822922,0.0,0.9111111111111111,0.0,0.9111111111111111,0.0,2637.6812154610866,10035.515437867249,36279.87358647513,0,9,45,41,0,41,0,0,0,1500.0
-100.0,-100.0,141.4213562373095,-135.0,0.0,1.0,0.0,1.0,0.0,103.86704673273397,124.52274277247407,137.8387372225201,0,9,45,45,0,45,0,0,0,300.0
-100.0,-100.0,141.4213562373095,-135.0,0.0,1.0,0.0,1.0,0.0,342.51719189453087,485.3141189699225,608.7853651226328,0,9,45,45,0,45,0,0,0,600.0
-100.0,-100.0,141.4213562373095,-135.0,0.0,1.0,0.0,1.0,0.0,760.6926022033407,1347.5234622993971,2092.5980501918125,0,9,45,45,0,45,0,0,0,900.0
-100.0,-100.0,141.4213562373095,-135.0,0.0,1.0,0.0,1.0,0.0,1435.342106454422,3624.4713009943202,10412.115079034185,0,9,45,45,0,45,0,0,0,1200.0
-100.0,-100.0,141.4213562373095,-135.0,0.0,0.9555555555555556,0.0,0.9555555555555556,0.0,2458.2061230196146,8388.587609756592,50080.30937538667,0,9,45,43,0,43,0,0,0,1500.0
0.0,-100.0,100.0,-90.0,0.0,1.0,0.0,1.0,0.0,67.93697799135133,77.95484089755931,84.7867277512522,0,9,45,45,0,45,0,0,0,300.0
0.0,-100.0,100.0,-90.0,0.0,1.0,0.0,1.0,0.0,267.6067322585929,359.7995046455676,439.7840325919627,0,9,45,45,0,45,0,0,0,600.0
0.0,-100.0,100.0,-90.0,0.0,1.0,0.0,1.0,0.0,632.749378769862,1043.0265953391377,1534.0003167787347,0,9,45,45,0,45,0,0,0,900.0
0.0,-100.0,100.0,-90.0,0.0,1.0,0.0,1.0,0.0,1225.606432819721,2738.695412969788,6240.250244294639,0,9,45,45,0,45,0,0,0,1200.0
0.0,-100.0,100.0,-90.0,0.0,0.9777777777777777,0.0,0.9777777777777777,0.0,2170.6900964762535,7947.390076560021,84004.81076018437,0,9,45,44,0,44,0,0,0,1500.0
100.0,-100.0,141.4213562373095,-45.0,0.1111111111111111,1.0,0.4888888888888889,1.0,0.4888888888888889,40.02222724957863,44.08242202156576,46.938949197235395,1,9,45,45,22,45,22,0,0,300.0
100.0,-100.0,141.4213562373095,-45.0,0.0,1.0,0.0,1.0,0.0,202.92087210271453,260.6171140266745,309.8843954517886,0,9,45,45,0,45,0,0,0,600.0
100.0,-100.0,141.4213562373095,-45.0,0.0,1.0,0.0,1.0,0.0,520.1892987147397,807.3064752039977,1130.1221385823244,0,9,45,45,0,45,0,0,0,900.0
100.0,-100.0,141.4213562373095,-45.0,0.0,1.0,0.0,1.0,0.0,1041.9982295602726,2115.251084807345,4142.678697361884,0,9,45,45,0,45,0,0,0,1200.0
100.0,-100.0,141.4213562373095,-45.0,0.0,1.0,0.0,1.0,0.0,1869.5128207802236,6124.3850541360525,307357.870999136,0,9,45,45,0,45,0,0,0,1500.0
200.0,-100.0,223.60679774997897,-26.56505117707799,1.0,1.0,1.0,1.0,1.0,20.391380393021848,21.55276925970646,22.288015468460507,9,9,45,45,45,45,45,0,0,300.0
200.0,-100.0,223.60679774997897,-26.56505117707799,0.0,1.0,0.0,1.0,0.0,147.6223868777854,182.28608179207055,210.19407223406066,0,9,45,45,0,45,0,0,0,600.0
200.0,-100.0,223.60679774997897,-26.56505117707799,0.0,1.0,0.0,1.0,0.0,421.137087074213,618.8712831870289,829.89867423194,0,9,45,45,0,45,0,0,0,900.0
200.0,-100.0,223.60679774997897,-26.56505117707799,0.0,1.0,0.0,1.0,0.0,880.4915297557477,1646.668076222647,2896.0811114335447,0,9,45,45,0,45,0,0,0,1200.0
200.0,-100.0,223.60679774997897,-26.56505117707799,0.0,1.0,0.0,1.0,0.0,1607.3213385578467,4468.976285513416,22351.416592776543,0,9,45,45,0,45,0,0,0,1500.0
300.0,-100.0,316.22776601683796,-18.43494882292201,0.0,1.0,1.0,0.4222222222222222,0.4222222222222222,11.042139317505306,11.159253415182755,11.160410517778164,0,9,45,45,45,19,19,26,0,300.0
300.0,-100.0,316.22776601683796,-18.43494882292201,0.0,1.0,0.0,1.0,0.0,101.13460913262179,121.05993063354569,134.43548491876,0,9,45,45,0,45,0,0,0,600.0
300.0,-100.0,316.22776601683796,-18.43494882292201,0.0,1.0,0.0,1.0,0.0,334.08918793442655,471.14572999633276,602.5331816833401,0,9,45,45,0,45,0,0,0,900.0
300.0,-100.0,316.22776601683796,-18.43494882292201,0.0,1.0,0.0,1.0,0.0,737.9020612920435,1284.1945783682986,2081.057073147311,0,9,45,45,0,45,0,0,0,1200.0
300.0,-100.0,316.22776601683796,-18.43494882292201,0.0,1.0,0.0,1.0,0.0,1378.5518689422297,3365.9511001425,10371.559794278763,0,9,45,45,0,45,0,0,0,1500.0
400.0,-100.0,412.31056256176606,-14.036243467926479,1.0,1.0,1.0,1.0,1.0,20.34972864265954,20.94808493280368,21.320560627316233,9,9,45,45,45,45,45,0,0,300.0
400.0,-100.0,412.31056256176606,-14.036243467926479,0.0,1.0,0.0,1.0,0.0,63.27714762197561,72.54186162707421,78.25978203299951,0,9,45,45,0,45,0,0,0,600.0
400.0,-100.0,412.31056256176606,-14.036243467926479,0.0,1.0,0.0,1.0,0.0,257.85218267502586,351.3945091594886,428.3690198433675,0,9,45,45,0,45,0,0,0,900.0
400.0,-100.0,412.31056256176606,-14.036243467926479,0.0,1.0,0.0,1.0,0.0,611.6881801275583,1014.0993092143021,1514.93557718171,0,9,45,45,0,45,0,0,0,1200.0
400.0,-100.0,412.31056256176606,-14.036243467926479,0.0,1.0,0.0,1.0,0.0,1177.6622833861043,2594.0208993688802,6193.311750706416,0,9,45,45,0,45,0,0,0,1500.0
500.0,-100.0,509.9019513592785,-11.309932474020213,0.2222222222222222,1.0,0.5555555555555556,1.0,0.5555555555555556,39.791548488519965,41.79695162408426,43.16421006597763,2,9,45,45,25,45,25,0,0,300.0
500.0,-100.0,509.9019513592785,-11.309932474020213,1.0,1.0,1.0,1.0,1.0,34.96852379345498,37.825213826379716,39.46025580874627,9,9,45,45,45,45,45,0,0,600.0
500.0,-100.0,509.9019513592785,-11.309932474020213,0.0,1.0,0.0,1.0,0.0,191.51484658280108,251.0674713017811,294.31165496206046,0,9,45,45,0,45,0,0,0,900.0
500.0,-100.0,509.9019513592785,-11.309932474020213,0.0,1.0,0.0,1.0,0.0,499.80948312814206,793.4348780141515,1105.412891432761,0,9,45,45,0,45,0,0,0,1200.0
500.0,-100.0,509.9019513592785,-11.309932474020213,0.0,1.0,0.0,1.0,0.0,1000.3168884598261,2053.3777511078424,4091.7841079469085,0,9,45,45,0,45,0,0,0,1500.0
600.0,-100.0,608.276253029822,-9.462322208025617,0.0,1.0,0.0,1.0,0.0,67.13052226316401,71.67555871285732,74.62198322580383,0,9,45,45,0,45,0,0,0,300.0
600.0,-100.0,608.276253029822,-9.462322208025617,0.0,1.0,1.0,0.4222222222222222,0.4222222222222222,21.239813564980246,21.36263276658608,21.365069418183467,0,9,45,45,45,19,19,26,0,600.0
600.0,-100.0,608.276253029822,-9.462322208025617,0.0,1.0,0.0,1.0,0.0,134.48050998731856,167.97714573117986,191.40278129857623,0,9,45,45,0,45,0,0,0,900.0
600.0,-100.0,608.276253029822,-9.462322208025617,0.0,1.0,0.0,1.0,0.0,400.62761064354504,610.3507262023368,800.8374861992784,0,9,45,45,0,45,0,0,0,1200.0
600.0,-100.0,608.276253029822,-9.462322208025617,0.0,1.0,0.0,1.0,0.0,843.0828921186455,1626.6720163363789,2842.577942833625,0,9,45,45,0,45,0,0,0,1500.0
700.0,-100.0,707.1067811865476,-8.13010235415598,0.0,1.0,0.0,1.0,0.0,101.74864321329774,110.39310003708522,115.59325978600549,0,9,45,45,0,45,0,0,0,300.0
700.0,-100.0,707.1067811865476,-8.13010235415598,1.0,1.0,1.0,1.0,1.0,34.89949670250107,36.730007988815224,37.75803016527753,9,9,45,45,45,45,45,0,0,600.0
700.0,-100.0,707.1067811865476,-8.13010235415598,0.0,1.0,0.0,1.0,0.0,86.68631826427453,103.67274843673984,113.6232147428113,0,9,45,45,0,45,0,0,0,900.0
700.0,-100.0,707.1067811865476,-8.13010235415598,0.0,1.0,0.0,1.0,0.0,312.84230616132146,452.1417689949326,570.0770742282001,0,9,45,45,0,45,0,0,0,1200.0
700.0,-100.0,707.1067811865476,-8.13010235415598,0.0,1.0,0.0,1.0,0.0,703.2167933263069,1283.3661550681222,2025.739659854203,0,9,45,45,0,45,0,0,0,1500.0
