x,y,distance_from_s1,angle_from_first_bearing,coverage_ratio,valid_polygon_ratio,diameter_pass_ratio,circle_coverage_pass_ratio,clear_ready_outcome_ratio,median_diameter,p90_diameter,max_valid_diameter,robust_pass_count,target_count,outcome_count,valid_polygon_count,diameter_pass_count,circle_coverage_pass_count,clear_ready_outcome_count,circle_blocked_diameter_pass_count,undefined_target_count
-400.0,-1600.0,1649.2422502470642,-104.03624346792648,0.0,1.0,0.0,1.0,0.0,109.34745061589194,184.32984264016244,220.94870508026793,0,270,1350,1350,0,1350,0,0,0
-300.0,-1600.0,1627.8820596099706,-100.61965527615514,0.0,1.0,0.0,1.0,0.0,102.9396284035998,174.2904060544498,208.30541809954326,0,270,1350,1350,0,1350,0,0,0
-200.0,-1600.0,1612.4515496597098,-97.1250163489018,0.0,1.0,0.0,1.0,0.0,96.9838645479747,164.4200503316498,196.25619651472218,0,270,1350,1350,0,1350,0,0,0
-100.0,-1600.0,1603.1219541881396,-93.57633437499736,0.0,1.0,0.0,1.0,0.0,91.47874705167723,155.2054108235439,184.79757563102032,0,270,1350,1350,0,1350,0,0,0
0.0,-1600.0,1600.0,-90.0,0.0,1.0,0.0,1.0,0.0,86.43196157455584,146.5620215935084,173.92623151009823,0,270,1350,1350,0,1350,0,0,0
100.0,-1600.0,1603.1219541881396,-86.42366562500266,0.0,1.0,0.0,0.9607407407407408,0.0,81.87628192531712,138.24095172350022,163.63891997720648,0,270,1350,1350,0,1297,0,0,0
200.0,-1600.0,1612.4515496597098,-82.8749836510982,0.0,1.0,0.0,0.9607407407407408,0.0,77.71128567908076,130.5331268214352,153.93239108653157,0,270,1350,1350,0,1297,0,0,0
300.0,-1600.0,1627.8820596099706,-79.38034472384487,0.0,1.0,0.0,0.9607407407407408,0.0,73.98407671159306,123.1676893400758,144.80327319003186,0,270,1350,1350,0,1297,0,0,0
400.0,-1600.0,1649.2422502470642,-75.96375653207353,0.0,1.0,0.0,0.9607407407407408,0.0,70.68977353210411,116.2458676813208,136.247920635763,0,270,1350,1350,0,1297,0,0,0
500.0,-1600.0,1676.305461424021,-72.64597536373867,0.0,1.0,0.0,0.9607407407407408,0.0,67.82252310769385,109.88882874004963,128.26221980991687,0,270,1350,1350,0,1297,0,0,0
600.0,-1600.0,1708.8007490635061,-69.44395478041653,0.0,1.0,0.0,0.9607407407407408,0.0,65.37586803290893,103.99278205544168,120.8413502048558,0,270,1350,1350,0,1297,0,0,0
700.0,-1600.0,1746.424919657298,-66.37062226934319,0.0,1.0,0.0,0.9607407407407408,0.0,65.30840789707943,98.59157892036947,113.97950098058476,0,270,1350,1350,0,1297,0,0,0
800.0,-1600.0,1788.8543819998317,-63.43494882292201,0.0,1.0,0.0,0.9607407407407408,0.0,66.91906949625137,93.6257175599964,107.6695495740123,0,270,1350,1350,0,1297,0,0,0
900.0,-1600.0,1835.7559750685818,-60.64224645720873,0.0,1.0,0.0,0.9607407407407408,0.0,68.67403708312217,89.12834292137474,101.90271751483505,0,270,1350,1350,0,1297,0,0,0
1000.0,-1600.0,1886.7962264113207,-57.9946167919165,0.0,1.0,0.0,0.9607407407407408,0.0,70.60042872222624,85.06112412816549,96.66822936823706,0,270,1350,1350,0,1297,0,0,0
1100.0,-1600.0,1941.6487838947598,-55.4914770123316,0.0,1.0,0.0,0.9607407407407408,0.0,72.70789500966306,81.44245003324563,91.95301237160312,0,270,1350,1350,0,1297,0,0,0
1200.0,-1600.0,2000.0,-53.13010235415598,0.0,1.0,0.0,0.9607407407407408,0.0,74.93416198749652,83.71882043857525,87.74148448476646,0,270,1350,1350,0,1297,0,0,0
1300.0,-1600.0,2061.5528128088304,-50.906141113770495,0.0,1.0,0.0,0.9607407407407408,0.0,77.24101543757986,87.38217840272466,91.31977031646721,0,270,1350,1350,0,1297,0,0,0
1400.0,-1600.0,2126.02916254693,-48.81407483429036,0.0,1.0,0.0,0.9607407407407408,0.0,79.65748186170876,92.82340305856343,97.10217068278187,0,270,1350,1350,0,1297,0,0,0
1500.0,-1600.0,2193.171219946131,-46.8476102659946,0.0,1.0,0.0,0.9607407407407408,0.0,83.705391237818,98.66451408438753,103.09861593898233,0,270,1350,1350,0,1297,0,0,0
1600.0,-1600.0,2262.741699796952,-45.0,0.0,1.0,0.0,1.0,0.0,88.4559251404743,104.85251580875298,109.19905045015214,0,270,1350,1350,0,1350,0,0,0
1700.0,-1600.0,2334.5235059857505,-43.264295411071615,0.0,1.0,0.0,1.0,0.0,93.64131963057427,111.02493769127652,116.3051679949266,0,270,1350,1350,0,1350,0,0,0
1800.0,-1600.0,2408.3189157584593,-41.6335393365702,0.0,1.0,0.0,1.0,0.0,99.2647365269017,118.21756866985578,123.86016836849174,0,270,1350,1350,0,1350,0,0,0
-500.0,-1500.0,1581.1388300841897,-108.43494882292202,0.0,1.0,0.0,1.0,0.0,116.50938740125417,200.2472901212844,242.67083568728,0,270,1350,1350,0,1350,0,0,0
-400.0,-1500.0,1552.4174696260025,-104.93141717813755,0.0,1.0,0.0,1.0,0.0,109.2012309620651,189.00617470323618,228.40763746687153,0,270,1350,1350,0,1350,0,0,0
-300.0,-1500.0,1529.7058540778355,-101.30993247402021,0.0,1.0,0.0,1.0,0.0,102.36646356718848,177.90698463325572,214.7929896413957,0,270,1350,1350,0,1350,0,0,0
-200.0,-1500.0,1513.2745950421556,-97.59464336859145,0.0,1.0,0.0,1.0,0.0,96.01659597995054,167.597476966037,201.8226900649286,0,270,1350,1350,0,1350,0,0,0
-100.0,-1500.0,1503.3296378372909,-93.81407483429037,0.0,1.0,0.0,1.0,0.0,90.15037184005668,157.68305371443753,189.4928224228479,0,270,1350,1350,0,1350,0,0,0
0.0,-1500.0,1500.0,-90.0,0.0,1.0,0.0,1.0,0.0,84.81438623313215,148.47425690268332,177.79972422036636,0,270,1350,1350,0,1350,0,0,0
100.0,-1500.0,1503.3296378372909,-86.18592516570965,0.0,1.0,0.0,0.9607407407407408,0.0,79.93067570487145,139.71122727662467,166.73993414546933,0,270,1350,1350,0,1297,0,0,0
